지역,연월,인구수,화물차수
충청남도 계룡시,202603,45860,2268
충청남도 계룡시,202604,45859,2304
충청남도 계룡시,202605,45870,2330
충청남도 계룡시,202606,45856,2296
충청남도 계룡시,202607,45883,2372
충청남도 공주시,202307,102366,2060
충청남도 공주시,202308,102213,2065
충청남도 공주시,202309,102130,2042
충청남도 공주시,202310,101983,2106
충청남도 공주시,202311,101875,2119
충청남도 공주시,202312,101798,2139
충청남도 공주시,202401,101598,2192
충청남도 공주시,202402,101460,2119
충청남도 공주시,202403,101821,2131
충청남도 공주시,202404,101780,2192
충청남도 공주시,202405,101790,2196
충청남도 공주시,202406,101733,2224
충청남도 공주시,202407,101618,2214
충청남도 공주시,202408,101475,2279
충청남도 공주시,202409,101392,2234
충청남도 공주시,202410,101279,2254
충청남도 공주시,202411,101132,2264
충청남도 공주시,202412,100971,2256
충청남도 공주시,202501,100756,2315
충청남도 공주시,202502,100383,2360
충청남도 공주시,202503,100591,2346
충청남도 공주시,202504,100529,2347
충청남도 공주시,202505,100508,2406
충청남도 공주시,202506,100426,2386
충청남도 공주시,202507,100328,2452
충청남도 공주시,202508,100215,2416
충청남도 공주시,202509,100180,2393
충청남도 공주시,202510,100109,2514
충청남도 공주시,202511,99975,2462
충청남도 공주시,202512,99719,2499
충청남도 공주시,202601,99468,2475
충청남도 공주시,202602,99290,2530
충청남도 공주시,202603,99583,2526
충청남도 공주시,202604,99626,2564
충청남도 공주시,202605,99582,2593
충청남도 공주시,202606,99498,2539
충청남도 공주시,202607,99357,2619
충청남도 금산군,202307,50142,4683
충청남도 금산군,202308,50111,4642
충청남도 금산군,202309,50055,4642
충청남도 금산군,202310,50008,4598
충청남도 금산군,202311,49966,4617
충청남도 금산군,202312,49941,4544
충청남도 금산군,202401,49877,4541
충청남도 금산군,202402,49802,4496
충청남도 금산군,202403,49982,4491
충청남도 금산군,202404,49925,4461
충청남도 금산군,202405,49863,4495
충청남도 금산군,202406,49830,4486
충청남도 금산군,202407,49783,4339
충청남도 금산군,202408,49677,4370
충청남도 금산군,202409,49590,4316
충청남도 금산군,202410,49519,4377
충청남도 금산군,202411,49465,4299
충청남도 금산군,202412,49455,4325
충청남도 금산군,202501,49285,4257
충청남도 금산군,202502,49134,4310
충청남도 금산군,202503,49226,4151
충청남도 금산군,202504,49260,4171
충청남도 금산군,202505,49236,4186
충청남도 금산군,202506,49190,4053
충청남도 금산군,202507,49118,4133
충청남도 금산군,202508,48999,4127
충청남도 금산군,202509,48950,4067
충청남도 금산군,202510,48871,4041
충청남도 금산군,202511,48816,4082
충청남도 금산군,202512,48748,4043
충청남도 금산군,202601,48657,3868
충청남도 금산군,202602,48596,3972
충청남도 금산군,202603,48711,3902
충청남도 금산군,202604,48826,3889
충청남도 금산군,202605,48840,3859
충청남도 금산군,202606,48806,3868
충청남도 금산군,202607,48716,3792
충청남도 논산시,202307,111122,5035
충청남도 논산시,202308,110828,5135
충청남도 논산시,202309,110697,5067
충청남도 논산시,202310,110567,5142
충청남도 논산시,202311,110397,5150
충청남도 논산시,202312,110124,5023
충청남도 논산시,202401,110040,5196
충청남도 논산시,202402,109759,5250
충청남도 논산시,202403,109573,5248
충청남도 논산시,202404,109484,5362
충청남도 논산시,202405,109283,5238
충청남도 논산시,202406,109135,5290
충청남도 논산시,202407,108917,5188
충청남도 논산시,202408,108747,5285
충청남도 논산시,202409,108597,5210
충청남도 논산시,202410,108468,5317
충청남도 논산시,202411,108344,5273
충청남도 논산시,202412,108219,5284
충청남도 논산시,202501,107997,5364
충청남도 논산시,202502,107742,5352
충청남도 논산시,202503,107514,5300
충청남도 논산시,202504,107440,5393
충청남도 논산시,202505,107298,5514
충청남도 논산시,202506,107219,5387
충청남도 논산시,202507,107106,5282
충청남도 논산시,202508,106975,5398
충청남도 논산시,202509,106810,5421
충청남도 논산시,202510,106696,5506
충청남도 논산시,202511,106620,5586
충청남도 논산시,202512,106478,5444
충청남도 논산시,202601,106314,5578
충청남도 논산시,202602,106223,5625
충청남도 논산시,202603,106002,5440
충청남도 논산시,202604,105907,5499
충청남도 논산시,202605,105807,5660
충청남도 논산시,202606,105695,5594
충청남도 논산시,202607,105533,5527
충청남도 당진시,202307,168954,13697
충청남도 당진시,202308,169115,13764
충청남도 당진시,202309,169320,13765
충청남도 당진시,202310,169644,13931
충청남도 당진시,202311,169757,13805
충청남도 당진시,202312,169819,14309
충청남도 당진시,202401,169877,14291
충청남도 당진시,202402,169819,14339
충청남도 당진시,202403,169795,14088
충청남도 당진시,202404,169817,14847
충청남도 당진시,202405,169850,14624
충청남도 당진시,202406,169909,14732
충청남도 당진시,202407,170238,14817
충청남도 당진시,202408,170535,14834
충청남도 당진시,202409,170751,14852
충청남도 당진시,202410,171119,15218
충청남도 당진시,202411,171338,14927
충청남도 당진시,202412,171452,15518
충청남도 당진시,202501,171665,15515
충청남도 당진시,202502,171601,15596
충청남도 당진시,202503,171653,15632
충청남도 당진시,202504,171836,15891
충청남도 당진시,202505,171919,15679
충청남도 당진시,202506,172072,15820
충청남도 당진시,202507,172138,15844
충청남도 당진시,202508,172120,15710
충청남도 당진시,202509,172162,16558
충청남도 당진시,202510,172177,16056
충청남도 당진시,202511,172144,16227
충청남도 당진시,202512,172110,16722
충청남도 당진시,202601,171970,16046
충청남도 당진시,202602,171805,16330
충청남도 당진시,202603,171807,16759
충청남도 당진시,202604,171850,16690
충청남도 당진시,202605,171841,16487
충청남도 당진시,202606,171950,16805
충청남도 당진시,202607,172024,17142
충청남도 보령시,202307,96256,14884
충청남도 보령시,202308,96105,14763
충청남도 보령시,202309,95939,14639
충청남도 보령시,202310,95832,14806
충청남도 보령시,202311,95688,14752
충청남도 보령시,202312,95533,14916
충청남도 보령시,202401,95318,14669
충청남도 보령시,202402,95013,14871
충청남도 보령시,202403,94750,15012
충청남도 보령시,202404,94646,14541
충청남도 보령시,202405,94555,14684
충청남도 보령시,202406,94417,14612
충청남도 보령시,202407,94248,14879
충청남도 보령시,202408,94112,14583
충청남도 보령시,202409,93955,14730
충청남도 보령시,202410,93785,14879
충청남도 보령시,202411,93653,14765
충청남도 보령시,202412,93514,14607
충청남도 보령시,202501,93316,14690
충청남도 보령시,202502,93009,14710
충청남도 보령시,202503,92813,14943
충청남도 보령시,202504,92712,14477
충청남도 보령시,202505,92593,14679
충청남도 보령시,202506,92497,14806
충청남도 보령시,202507,92418,14511
충청남도 보령시,202508,92283,14808
충청남도 보령시,202509,92188,14888
충청남도 보령시,202510,92094,14617
충청남도 보령시,202511,91978,14817
충청남도 보령시,202512,91879,15012
충청남도 보령시,202601,91650,14788
충청남도 보령시,202602,91388,14810
충청남도 보령시,202603,91202,14590
충청남도 보령시,202604,91135,14844
충청남도 보령시,202605,91126,15094
충청남도 보령시,202606,91034,15077
충청남도 보령시,202607,90915,15320
충청남도 부여군,202307,61448,1652
충청남도 부여군,202308,61280,1590
충청남도 부여군,202309,61214,1608
충청남도 부여군,202310,61124,1563
충청남도 부여군,202311,61028,1572
충청남도 부여군,202312,60910,1596
충청남도 부여군,202401,60738,1580
충청남도 부여군,202402,60604,1627
충청남도 부여군,202403,60438,1588
충청남도 부여군,202404,60289,1580
충청남도 부여군,202405,60127,1614
충청남도 부여군,202406,60035,1607
충청남도 부여군,202407,59920,1603
충청남도 부여군,202408,59831,1590
충청남도 부여군,202409,59707,1580
충청남도 부여군,202410,59612,1578
충청남도 부여군,202411,59513,1616
충청남도 부여군,202412,59426,1582
충청남도 부여군,202501,59363,1591
충청남도 부여군,202502,59174,1603
충청남도 부여군,202503,59095,1558
충청남도 부여군,202504,58991,1567
충청남도 부여군,202505,58863,1559
충청남도 부여군,202506,58751,1600
충청남도 부여군,202507,58674,1604
충청남도 부여군,202508,58591,1569
충청남도 부여군,202509,58517,1591
충청남도 부여군,202510,58410,1561
충청남도 부여군,202511,58354,1559
충청남도 부여군,202512,58254,1570
충청남도 부여군,202601,58102,1579
충청남도 부여군,202602,57916,1552
충청남도 부여군,202603,57867,1513
충청남도 부여군,202604,57789,1558
충청남도 부여군,202605,57706,1555
충청남도 부여군,202606,57648,1566
충청남도 부여군,202607,57573,1561
충청남도 서산시,202307,175728,15534
충청남도 서산시,202308,175695,15615
충청남도 서산시,202309,175627,15659
충청남도 서산시,202310,175635,15693
충청남도 서산시,202311,175637,15464
충청남도 서산시,202312,175577,15501
충청남도 서산시,202401,175460,15843
충청남도 서산시,202402,175315,16109
충청남도 서산시,202403,175216,16180
충청남도 서산시,202404,175208,16009
충청남도 서산시,202405,175224,15981
충청남도 서산시,202406,175215,16235
충청남도 서산시,202407,175051,16459
충청남도 서산시,202408,174890,16540
충청남도 서산시,202409,174698,16309
충청남도 서산시,202410,174396,16544
충청남도 서산시,202411,174188,16471
충청남도 서산시,202412,173974,16770
충청남도 서산시,202501,173674,16945
충청남도 서산시,202502,173158,16809
충청남도 서산시,202503,173064,16912
충청남도 서산시,202504,172997,16638
충청남도 서산시,202505,172875,17281
충청남도 서산시,202506,172798,16883
충청남도 서산시,202507,172567,16929
충청남도 서산시,202508,172522,16829
충청남도 서산시,202509,172473,17411
충청남도 서산시,202510,172330,17218
충청남도 서산시,202511,172146,18035
충청남도 서산시,202512,172013,17211
충청남도 서산시,202601,171879,17267
충청남도 서산시,202602,171478,17464
충청남도 서산시,202603,171145,17702
충청남도 서산시,202604,170988,18036
충청남도 서산시,202605,170907,17941
충청남도 서산시,202606,170733,18549
충청남도 서산시,202607,170687,18288
충청남도 서천군,202307,49331,4361
충청남도 서천군,202308,49239,4336
충청남도 서천군,202309,49169,4312
충청남도 서천군,202310,49105,4409
충청남도 서천군,202311,49006,4264
충청남도 서천군,202312,48974,4332
충청남도 서천군,202401,48898,4348
충청남도 서천군,202402,48809,4328
충청남도 서천군,202403,48762,4360
충청남도 서천군,202404,48708,4327
충청남도 서천군,202405,48626,4241
충청남도 서천군,202406,48571,4207
